// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	StatusWord	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
16661	2	1.602906	5.868496	7.685191	-0.136406	-0.013553	-0.012079	-0.943183	-0.317744	0.096828	0.008283
16662	2	1.650290	6.037246	7.777924	-0.114505	0.056174	0.169878	-0.943026	-0.318256	0.096694	0.008062
16663	2	1.653542	6.211025	7.979724	-0.155810	0.066755	0.432228	-0.942965	-0.318482	0.096553	0.007953
16664	2	1.598005	6.044985	7.903954	-0.186598	-0.018897	0.263660	-0.942968	-0.318525	0.096397	0.007796
16665	2	1.624227	6.081444	7.786781	-0.140045	0.077244	0.198829	-0.942945	-0.318605	0.096370	0.007627
16666	2	1.586710	6.185965	7.773969	-0.180866	0.170838	0.244972	-0.942948	-0.318584	0.096426	0.007430
16667	2	1.735705	6.113242	7.768481	-0.033040	0.104811	0.223328	-0.942920	-0.318641	0.096526	0.007226
16668	2	1.755685	6.007400	7.819845	-0.021539	-0.012800	0.203332	-0.942887	-0.318701	0.096667	0.007055
16669	2	1.595766	6.132608	7.862152	-0.196222	0.073676	0.283097	-0.942882	-0.318672	0.096817	0.006893
16670	2	1.584670	6.186575	7.773473	-0.197758	0.173133	0.244284	-0.942925	-0.318478	0.097050	0.006744
16671	2	1.631659	6.108554	7.731516	-0.145838	0.138541	0.172933	-0.943021	-0.318107	0.097345	0.006581
16672	2	1.682594	5.697388	7.790055	-0.092321	-0.224663	-0.018949	-0.942997	-0.318127	0.097533	0.006332
16673	2	1.585005	5.734009	7.955741	-0.226253	-0.290229	0.114522	-0.942872	-0.318422	0.097783	0.006232
16674	2	1.702422	6.144697	7.892456	-0.125497	0.062883	0.332592	-0.942814	-0.318493	0.098107	0.006294
16675	2	1.547579	6.398285	7.937229	-0.303672	0.256817	0.491412	-0.943025	-0.317776	0.098390	0.006371
16676	2	1.485238	6.203956	7.954004	-0.362811	0.114994	0.376340	-0.943346	-0.316724	0.098706	0.006439
16677	2	1.671088	5.809694	7.911523	-0.157651	-0.167689	0.141420	-0.943646	-0.315718	0.099050	0.006597
16678	2	1.612349	5.839671	7.811259	-0.202812	-0.061682	0.070239	-0.943861	-0.314933	0.099480	0.006914
16679	2	1.551091	6.169633	7.741751	-0.271572	0.262832	0.200410	-0.944010	-0.314315	0.099986	0.007353
16680	2	1.756188	6.320647	7.650210	-0.066034	0.437926	0.255297	-0.944265	-0.313386	0.100466	0.007735
16681	2	1.772816	5.732464	7.756251	-0.047605	-0.080513	-0.006839	-0.944529	-0.312460	0.100852	0.007928
16682	2	1.741593	5.442060	7.987763	-0.115134	-0.438799	-0.002095	-0.944496	-0.312446	0.101194	0.008057
16683	2	1.663597	6.028557	8.016836	-0.232517	0.016581	0.352270	-0.944256	-0.313011	0.101674	0.008190
16684	2	1.795361	6.303686	7.797785	-0.081983	0.349051	0.367522	-0.944176	-0.313103	0.102127	0.008302
16685	2	1.710945	6.209102	7.748192	-0.158294	0.311503	0.256705	-0.944255	-0.312722	0.102559	0.008290
16686	2	1.859650	5.815903	7.863449	-0.024718	-0.078692	0.142716	-0.944279	-0.312527	0.102943	0.008142
16687	2	1.852553	5.735694	8.005051	-0.064819	-0.228832	0.205017	-0.944073	-0.313024	0.103345	0.007890
16688	2	1.630535	6.042122	8.097751	-0.326106	-0.034306	0.416285	-0.943706	-0.313994	0.103772	0.007587
16689	2	1.701463	6.313706	7.976085	-0.257150	0.232499	0.495348	-0.943430	-0.314691	0.104195	0.007258
16690	2	1.889001	6.120034	7.810727	-0.041413	0.152401	0.287097	-0.943376	-0.314726	0.104608	0.006849
16691	2	1.863480	5.761188	7.751545	-0.045484	-0.097432	0.022897	-0.943376	-0.314617	0.104962	0.006439
16692	2	1.629413	5.972699	7.963431	-0.337708	-0.037183	0.268429	-0.943199	-0.315032	0.105322	0.006092
16693	2	1.611385	6.252957	7.866722	-0.361685	0.238731	0.355573	-0.943036	-0.315373	0.105784	0.005706
16694	2	1.772169	5.890779	7.799591	-0.183128	-0.031685	0.119126	-0.942852	-0.315747	0.106328	0.005346
16695	2	1.941631	5.751440	7.563820	0.025160	-0.025359	-0.114282	-0.942618	-0.316251	0.106923	0.004984
16696	2	1.933784	5.607809	7.623997	0.000220	-0.189166	-0.154709	-0.942261	-0.317138	0.107455	0.004571
16697	2	1.738047	6.105668	7.744059	-0.256996	0.136000	0.196602	-0.941955	-0.317927	0.107828	0.004085
16698	2	1.774116	6.269520	7.750801	-0.244283	0.247916	0.307003	-0.941765	-0.318359	0.108231	0.003594
16699	2	1.971395	5.845871	7.684704	-0.022257	-0.071788	0.041734	-0.941659	-0.318562	0.108567	0.003133
16700	2	2.149434	5.592783	7.648761	0.166256	-0.274508	-0.101878	-0.941379	-0.319298	0.108847	0.002742
16701	2	2.082294	6.054570	7.593817	0.075117	0.116372	0.119111	-0.941080	-0.320113	0.109040	0.002357
16702	2	1.993499	6.247229	7.510487	-0.014053	0.313791	0.152786	-0.940897	-0.320576	0.109269	0.001949
16703	2	2.171222	5.954058	7.484756	0.176841	0.079188	-0.007125	-0.940883	-0.320533	0.109525	0.001608
16704	2	2.268913	5.453085	7.578402	0.280784	-0.385822	-0.216408	-0.940734	-0.320925	0.109658	0.001373
16705	2	2.068770	5.784418	7.812717	0.011580	-0.264101	0.122499	-0.940345	-0.322067	0.109646	0.001110
16706	2	1.977335	6.569650	7.644383	-0.098751	0.448564	0.448685	-0.940105	-0.322779	0.109616	0.000757
16707	2	2.092167	6.414817	7.480787	0.055584	0.411455	0.252939	-0.940169	-0.322612	0.109559	0.000364
16708	2	2.069358	6.056034	7.445196	0.063735	0.155134	0.003656	-0.940250	-0.322364	0.109594	0.000115
16709	2	2.008679	6.026494	7.475476	-0.001166	0.119337	-0.003410	-0.940207	-0.322488	0.109598	0.000002
16710	2	1.914687	6.244911	7.519487	-0.117669	0.270248	0.143252	-0.940171	-0.322625	0.109503	-0.000209
16711	2	2.040652	6.182529	7.596129	-0.007227	0.165837	0.190389	-0.940205	-0.322513	0.109544	-0.000479
16712	2	2.068353	6.106509	7.555063	0.031548	0.137426	0.118406	-0.940439	-0.321829	0.109542	-0.000822
16713	2	1.905127	5.844869	7.726000	-0.145811	-0.149128	0.058461	-0.940616	-0.321307	0.109551	-0.001125
16714	2	1.956247	6.049318	7.757434	-0.118525	-0.000060	0.216514	-0.940716	-0.321020	0.109537	-0.001387
16715	2	2.066741	6.102652	7.703822	-0.004629	0.074706	0.230073	-0.940845	-0.320649	0.109506	-0.001663
16716	2	2.012807	6.148108	7.539379	-0.027602	0.223441	0.119189	-0.941028	-0.320142	0.109410	-0.002040
16717	2	2.046072	6.260969	7.423276	0.019800	0.395800	0.103668	-0.941320	-0.319302	0.109344	-0.002398
16718	2	2.077524	6.030472	7.380415	0.076510	0.255044	-0.061673	-0.941660	-0.318341	0.109220	-0.002680
16719	2	2.167979	5.817887	7.422099	0.173288	0.071488	-0.137960	-0.941889	-0.317695	0.109121	-0.002829
16720	2	2.081311	6.262064	7.566500	0.028311	0.360640	0.220574	-0.942158	-0.316957	0.108938	-0.003025
16721	2	2.066759	6.287704	7.838805	-0.039854	0.239808	0.443746	-0.942551	-0.315877	0.108667	-0.003328
16722	2	2.118366	5.915670	8.081053	-0.005930	-0.178917	0.422249	-0.943033	-0.314548	0.108334	-0.003600
16723	2	1.863837	5.530189	8.147291	-0.234612	-0.490699	0.194279	-0.943266	-0.313921	0.108113	-0.003839
16724	2	1.984243	5.707556	7.869922	-0.073662	-0.185456	0.107457	-0.943222	-0.314039	0.108140	-0.004052
16725	2	2.404232	6.232175	7.617176	0.345321	0.362688	0.306152	-0.943298	-0.313782	0.108213	-0.004367
16726	2	2.204166	6.018118	7.826293	0.123093	0.091299	0.301828	-0.943594	-0.312968	0.107972	-0.004931
16727	2	1.765536	5.431643	8.192752	-0.331712	-0.561224	0.153056	-0.943645	-0.312930	0.107591	-0.005777
16728	2	1.718616	5.518662	8.461201	-0.436281	-0.652159	0.404237	-0.943449	-0.313577	0.107379	-0.006546
16729	2	1.672867	6.001117	8.451293	-0.517511	-0.270396	0.670408	-0.943201	-0.314376	0.107186	-0.007188
16730	2	1.648343	6.136216	8.153238	-0.494233	0.007568	0.512096	-0.943191	-0.314429	0.107079	-0.007671
16731	2	1.891880	5.924287	7.565405	-0.127137	0.181088	-0.021734	-0.943418	-0.313645	0.107358	-0.007966
16732	2	2.108458	5.802138	7.170897	0.165355	0.321118	-0.357441	-0.943638	-0.312855	0.107714	-0.008175
16733	2	2.154938	5.807887	7.443254	0.150057	0.175649	-0.131574	-0.943777	-0.312344	0.107964	-0.008338
16734	2	2.124013	5.690787	7.754489	0.064401	-0.093887	0.036964	-0.943818	-0.312202	0.108013	-0.008436
16735	2	1.933944	5.664749	7.907393	-0.149254	-0.198005	0.101691	-0.943691	-0.312624	0.107891	-0.008501
16736	2	1.913073	5.866666	8.078589	-0.218832	-0.143161	0.349637	-0.943587	-0.312956	0.107847	-0.008402
16737	2	2.063556	5.916071	7.898941	-0.039611	-0.008424	0.269465	-0.943595	-0.312920	0.107896	-0.008224
16738	2	2.067145	5.569491	8.002096	-0.026694	-0.343407	0.147594	-0.943770	-0.312411	0.107863	-0.007971
16739	2	1.993571	5.686003	7.938205	-0.091453	-0.202345	0.150783	-0.943820	-0.312338	0.107658	-0.007686
16740	2	1.855581	6.029480	7.842180	-0.229501	0.140894	0.248380	-0.943910	-0.312134	0.107478	-0.007369
16741	2	1.947224	6.159797	7.779504	-0.133492	0.285159	0.294554	-0.944089	-0.311610	0.107461	-0.006958
16742	2	2.013166	5.928160	7.639745	-0.019871	0.189852	0.062795	-0.944349	-0.310809	0.107520	-0.006468
16743	2	1.963257	5.823806	7.593318	-0.049896	0.148106	-0.045132	-0.944506	-0.310273	0.107722	-0.005922
16744	2	1.999946	5.835701	7.756607	-0.047328	0.066897	0.097581	-0.944572	-0.310031	0.107865	-0.005450
16745	2	1.967002	5.866352	8.023393	-0.135541	-0.061351	0.318249	-0.944544	-0.310064	0.108034	-0.005071
16746	2	1.980832	6.199118	7.982415	-0.139520	0.230159	0.482907	-0.944542	-0.310038	0.108139	-0.004739
16747	2	2.039046	5.853191	7.898065	-0.039444	-0.001984	0.227005	-0.944598	-0.309841	0.108231	-0.004479
16748	2	1.968967	5.427987	8.095100	-0.116350	-0.458969	0.119398	-0.944481	-0.310158	0.108348	-0.004281
16749	2	1.953869	5.664711	8.208085	-0.172719	-0.343381	0.342679	-0.944258	-0.310810	0.108428	-0.004087
16750	2	1.932117	6.291603	8.104499	-0.220759	0.215583	0.623071	-0.944180	-0.311008	0.108547	-0.003864
16751	2	1.851656	6.220531	7.882108	-0.250343	0.299330	0.390203	-0.944422	-0.310196	0.108782	-0.003526
16752	2	1.780689	5.964538	7.673518	-0.260837	0.238361	0.061752	-0.944756	-0.309052	0.109142	-0.003114
16753	2	1.922970	5.572089	7.764253	-0.115279	-0.124328	-0.065850	-0.944910	-0.308454	0.109515	-0.002587
16754	2	1.804598	5.847431	7.887172	-0.279040	0.039562	0.166144	-0.944868	-0.308473	0.109842	-0.002042
16755	2	1.684132	6.108748	8.089386	-0.458800	0.140669	0.451863	-0.944851	-0.308439	0.110091	-0.001454
16756	2	1.789683	6.060750	8.121252	-0.360890	0.076381	0.471004	-0.944831	-0.308371	0.110455	-0.000788
16757	2	1.890630	5.952170	7.824429	-0.195774	0.156376	0.195395	-0.944878	-0.308101	0.110814	-0.000134
16758	2	1.828901	5.632483	7.828012	-0.238292	-0.097106	-0.000383	-0.944903	-0.307879	0.111216	0.000403
16759	2	1.655835	5.860582	7.972054	-0.457888	0.013664	0.208889	-0.944726	-0.308271	0.111630	0.000762
16760	2	1.847611	6.054800	7.974583	-0.291884	0.147221	0.363823	-0.944530	-0.308659	0.112208	0.001147
16761	2	2.098349	5.562240	7.968122	-0.023213	-0.277072	0.124879	-0.944275	-0.309209	0.112836	0.001411
16762	2	2.212084	5.736575	7.748537	0.110874	-0.027765	0.078134	-0.944036	-0.309686	0.113528	0.001465
16763	2	2.239975	5.602252	7.793150	0.123983	-0.177052	0.040696	-0.943727	-0.310392	0.114169	0.001267
16764	2	2.253407	5.956412	7.717883	0.114229	0.134572	0.191872	-0.943309	-0.311389	0.114908	0.001066
16765	2	2.322957	6.170601	7.616932	0.174366	0.342089	0.254221	-0.942957	-0.312237	0.115495	0.000877
16766	2	2.326874	5.842537	7.562151	0.200817	0.093268	0.020250	-0.942659	-0.312943	0.116015	0.000719
16767	2	2.294463	5.511386	7.534126	0.187342	-0.170600	-0.203382	-0.942303	-0.313795	0.116609	0.000699
16768	2	2.228605	5.922530	7.485510	0.094286	0.175225	-0.012877	-0.941940	-0.314730	0.117016	0.000617
16769	2	2.277158	6.252276	7.541556	0.098470	0.389403	0.236697	-0.941778	-0.315144	0.117207	0.000473
16770	2	2.265559	6.083399	7.459451	0.114480	0.300444	0.070659	-0.941815	-0.315038	0.117197	0.000268
16771	2	2.125241	5.851820	7.459281	-0.005109	0.128319	-0.097502	-0.941884	-0.314860	0.117121	0.000186
16772	2	2.214239	5.979411	7.378412	0.092330	0.273126	-0.065172	-0.941880	-0.314947	0.116920	0.000196
16773	2	2.268935	6.278764	7.350091	0.135538	0.526248	0.101922	-0.941952	-0.314891	0.116489	0.000100
16774	2	2.161263	6.079712	7.553905	0.008963	0.257513	0.118527	-0.942099	-0.314650	0.115954	-0.000025
16775	2	2.096512	5.626340	7.704798	-0.044214	-0.188332	-0.046544	-0.942159	-0.314682	0.115378	-0.000105
16776	2	2.059951	5.822964	7.794961	-0.103214	-0.083746	0.131861	-0.942136	-0.314968	0.114780	-0.000235
16777	2	2.034054	6.042283	7.868153	-0.150069	0.047363	0.313003	-0.942165	-0.315092	0.114200	-0.000458
16778	2	2.057124	6.324352	7.751102	-0.113719	0.344824	0.394022	-0.942348	-0.314748	0.113637	-0.000806
16779	2	2.192356	6.182766	7.700701	0.047109	0.262869	0.299803	-0.942612	-0.314134	0.113142	-0.001184
16780	2	2.197197	6.169342	7.746787	0.050761	0.240642	0.328350	-0.942934	-0.313357	0.112608	-0.001596
16781	2	2.065170	5.625908	7.929845	-0.069234	-0.283572	0.122754	-0.943076	-0.313098	0.112134	-0.001973
16782	2	1.944735	5.778152	7.797507	-0.164489	-0.075048	0.083648	-0.942995	-0.313474	0.111752	-0.002472
16783	2	1.908365	6.019593	7.963148	-0.250554	0.016845	0.347333	-0.942883	-0.313871	0.111568	-0.002992
16784	2	2.165696	6.057820	7.915181	0.007054	0.054654	0.387042	-0.942844	-0.314039	0.111413	-0.003567
16785	2	2.129744	5.977904	7.814525	-0.001891	0.054990	0.253837	-0.942959	-0.313736	0.111270	-0.004164
16786	2	2.120983	5.830019	7.807128	0.001799	-0.051613	0.159086	-0.943063	-0.313466	0.111127	-0.004729
16787	2	2.096336	6.011154	7.728951	-0.021255	0.147859	0.199453	-0.943134	-0.313273	0.111048	-0.005190
16788	2	2.036420	6.054629	7.728122	-0.083680	0.190124	0.211596	-0.943155	-0.313260	0.110879	-0.005683
16789	2	2.024891	5.725301	7.891365	-0.101995	-0.168362	0.142922	-0.943206	-0.313144	0.110752	-0.006036
16790	2	1.936845	5.582055	7.980554	-0.194378	-0.334277	0.109531	-0.943059	-0.313615	0.110664	-0.006262
16791	2	2.000303	5.836688	7.910680	-0.138955	-0.097162	0.218177	-0.943033	-0.313694	0.110653	-0.006384
16792	2	2.100444	5.814613	7.927342	-0.042260	-0.129137	0.239471	-0.943105	-0.313523	0.110513	-0.006560
16793	2	2.036707	5.822589	7.827049	-0.083500	-0.053717	0.152429	-0.943236	-0.313153	0.110437	-0.006731
16794	2	2.003007	5.738089	7.834844	-0.111180	-0.118014	0.101757	-0.943306	-0.312929	0.110469	-0.006788
16795	2	2.006381	5.876933	7.762071	-0.105294	0.037285	0.127191	-0.943249	-0.313068	0.110571	-0.006636
16796	2	2.099024	6.071871	7.797352	-0.038609	0.166319	0.288949	-0.943242	-0.313060	0.110668	-0.006388
16797	2	2.097587	6.070060	7.799149	-0.039560	0.165435	0.288960	-0.943304	-0.312886	0.110634	-0.006270
16798	2	1.985521	5.821137	7.872633	-0.142863	-0.068069	0.176369	-0.943376	-0.312671	0.110633	-0.006221
16799	2	2.058377	5.753624	7.834886	-0.059168	-0.102397	0.122732	-0.943361	-0.312686	0.110723	-0.006192
16800	2	2.161870	5.867105	7.762851	0.045585	0.022762	0.155054	-0.943268	-0.312924	0.110843	-0.006137
16801	2	2.244951	6.143144	7.764514	0.101763	0.235579	0.336197	-0.943221	-0.313013	0.110998	-0.006058
16802	2	2.112563	5.900586	7.765768	-0.010638	0.044847	0.166534	-0.943168	-0.313134	0.111106	-0.006126
16803	2	2.150493	5.797833	7.614668	0.063020	0.043752	-0.003673	-0.943018	-0.313557	0.111168	-0.006341
16804	2	2.075310	5.818502	7.893699	-0.071888	-0.112547	0.210012	-0.942746	-0.314359	0.111198	-0.006563
16805	2	1.979620	5.936332	7.989393	-0.196696	-0.085605	0.333410	-0.942478	-0.315143	0.111244	-0.006655
16806	2	1.961066	6.111662	8.194378	-0.274087	-0.078873	0.592343	-0.942306	-0.315597	0.111417	-0.006651
16807	2	1.959746	6.089001	7.997284	-0.235968	0.017276	0.425335	-0.942358	-0.315398	0.111539	-0.006651
16808	2	1.993531	5.881436	7.828051	-0.153703	-0.044252	0.178221	-0.942475	-0.314989	0.111707	-0.006653
16809	2	2.011810	5.820621	7.636043	-0.093864	0.027246	-0.003171	-0.942566	-0.314666	0.111851	-0.006601
16810	2	2.054412	5.733895	7.685937	-0.059233	-0.070846	-0.006401	-0.942549	-0.314596	0.112201	-0.006402
16811	2	2.052649	5.999996	7.724136	-0.095062	0.118970	0.179930	-0.942476	-0.314731	0.112446	-0.006184
16812	2	1.980392	5.962228	7.935965	-0.209159	-0.037877	0.306822	-0.942358	-0.315040	0.112580	-0.006073
16813	2	1.915727	6.035325	8.056482	-0.306542	-0.056081	0.429624	-0.942156	-0.315550	0.112853	-0.005888
16814	2	2.094635	6.010263	7.937470	-0.111086	-0.026974	0.360862	-0.941960	-0.315980	0.113300	-0.005598
16815	2	2.246786	6.150773	7.714297	0.065211	0.204391	0.303854	-0.941930	-0.315904	0.113770	-0.005363
16816	2	2.263597	5.860531	7.706901	0.098819	-0.020747	0.129939	-0.942005	-0.315500	0.114274	-0.005245
16817	2	2.182364	5.946687	7.699036	0.007668	0.065906	0.157094	-0.942105	-0.315115	0.114509	-0.005331
16818	2	2.127199	5.928807	7.755303	-0.060214	0.028790	0.178108	-0.942192	-0.314810	0.114627	-0.005418
16819	2	2.094029	5.970735	7.963243	-0.141603	-0.051637	0.357128	-0.942309	-0.314458	0.114627	-0.005524
16820	2	2.120234	5.917042	8.135504	-0.149308	-0.191018	0.465173	-0.942408	-0.314128	0.114718	-0.005525
16821	2	2.140045	5.942342	7.957843	-0.096486	-0.057949	0.346339	-0.942558	-0.313621	0.114875	-0.005518
16822	2	2.148366	5.494440	7.560498	0.030403	-0.169354	-0.224370	-0.942849	-0.312684	0.115041	-0.005501
16823	2	2.139920	5.867312	7.411917	0.023478	0.243444	-0.123455	-0.943348	-0.311230	0.114878	-0.005704
16824	2	2.157978	5.777072	7.611517	0.009623	0.090869	-0.016868	-0.944119	-0.308978	0.114613	-0.005975
16825	2	2.181415	5.997239	7.825113	-0.021796	0.201166	0.282682	-0.945241	-0.305783	0.113915	-0.006286
16826	2	2.128194	5.646823	8.181548	-0.105134	-0.207222	0.350915	-0.946698	-0.301532	0.113145	-0.006322
16827	2	2.026865	4.876946	8.082746	-0.104542	-0.685745	-0.182439	-0.948191	-0.297090	0.112406	-0.006047
16828	2	2.055948	5.813020	7.715924	-0.054175	0.383126	0.056613	-0.949715	-0.292485	0.111618	-0.005851
16829	2	2.377897	5.812028	7.837104	0.251736	0.400557	0.218733	-0.951409	-0.287134	0.111108	-0.005553
16830	2	2.547184	4.981514	7.837815	0.494573	-0.203107	-0.197678	-0.952852	-0.282596	0.110393	-0.005136
16831	2	2.352705	5.824833	7.712729	0.286639	0.669807	0.107931	-0.954104	-0.278561	0.109843	-0.004848
16832	2	2.381236	6.614632	7.903567	0.236554	1.326476	0.678910	-0.955520	-0.273949	0.109137	-0.004759
16833	2	2.107742	4.718094	8.381481	0.021373	-0.417884	0.024794	-0.957175	-0.268505	0.108165	-0.004542
16834	2	2.458226	4.754260	8.055788	0.451813	-0.144964	-0.152671	-0.958332	-0.264867	0.106887	-0.004494
16835	2	1.924790	6.170435	8.136160	-0.148596	1.145985	0.513970	-0.959784	-0.260175	0.105368	-0.004653
16836	2	1.995268	5.094242	8.627716	-0.081601	0.070645	0.402849	-0.961269	-0.255067	0.104323	-0.004478
16837	2	2.216655	3.273104	8.499661	0.296748	-1.380786	-0.545755	-0.962173	-0.252166	0.103035	-0.004296
16838	2	1.727455	3.984593	8.761720	-0.248953	-0.824288	-0.071678	-0.962649	-0.250946	0.101566	-0.004187
16839	2	1.702286	5.374454	9.075099	-0.389699	0.271983	0.860361	-0.963168	-0.249328	0.100650	-0.003676
16840	2	2.150319	5.386706	8.554645	0.175631	0.567120	0.505714	-0.964198	-0.245862	0.099323	-0.003137
16841	2	2.113446	4.694591	8.467999	0.231059	0.082666	0.094470	-0.965539	-0.241364	0.097323	-0.002604
16842	2	1.825193	3.899788	8.508763	0.024124	-0.542320	-0.292007	-0.966738	-0.237361	0.095255	-0.002198
16843	2	1.771070	3.766956	8.529317	0.015702	-0.599181	-0.340825	-0.967672	-0.234399	0.093079	-0.001989
16844	2	1.466288	4.198014	8.796603	-0.305329	-0.266420	0.035604	-0.968582	-0.231619	0.090545	-0.001786
16845	2	1.425287	4.697255	8.901650	-0.333432	0.197510	0.345273	-0.969610	-0.228302	0.087935	-0.001356
16846	2	1.781820	4.525435	8.683962	0.119415	0.203923	0.137632	-0.970850	-0.224067	0.085115	-0.000623
16847	2	1.364513	3.596766	8.421738	-0.149454	-0.421361	-0.564795	-0.972084	-0.219965	0.081662	-0.000098
16848	2	0.735210	3.373465	8.449584	-0.698504	-0.538805	-0.727689	-0.973232	-0.216223	0.077885	0.000479
16849	2	0.938070	3.550247	9.157330	-0.539011	-0.617493	0.019318	-0.974158	-0.213304	0.074268	0.001141
16850	2	1.392058	3.810047	8.946870	0.005628	-0.253645	0.007482	-0.974992	-0.210659	0.070768	0.002109
16851	2	1.040811	4.365649	8.926036	-0.280952	0.330822	0.168652	-0.975886	-0.207585	0.067403	0.003382
16852	2	0.861996	4.458776	9.379463	-0.447694	0.310073	0.594065	-0.976880	-0.203846	0.064257	0.004811
16853	2	0.992885	3.763370	8.901514	-0.176441	-0.063436	-0.099313	-0.977930	-0.199681	0.061161	0.006252
16854	2	1.058902	3.215806	8.863650	-0.039829	-0.491105	-0.337259	-0.978590	-0.197142	0.058591	0.007919
16855	2	1.110394	3.814891	9.223835	0.019386	-0.048738	0.230344	-0.978848	-0.196484	0.056153	0.009855
16856	2	0.545856	4.692938	9.871812	-0.560367	0.558310	1.102816	-0.979222	-0.195131	0.053940	0.011779
16857	2	0.527570	3.867089	9.781012	-0.521328	-0.130446	0.704525	-0.979741	-0.192806	0.052403	0.013707
16858	2	0.920026	3.445558	9.488647	-0.071079	-0.394399	0.316085	-0.979978	-0.191662	0.051609	0.015673
