// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFA
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	StatusWord	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
13043	2	0.013341	-0.076716	9.895155	0.037464	-0.003176	0.082703	0.999953	0.000222	0.001342	-0.009645
13044	2	-0.002960	-0.078799	9.875579	0.020980	-0.004953	0.063183	0.999952	0.000221	0.001343	-0.009652
13045	2	-0.003208	-0.079635	9.875572	0.020681	-0.005891	0.063183	0.999953	0.000233	0.001339	-0.009641
13046	2	0.022926	-0.070865	9.853295	0.046948	0.002095	0.040777	0.999953	0.000233	0.001346	-0.009638
13047	2	-0.000404	-0.078400	9.861612	0.023545	-0.005061	0.049207	0.999953	0.000246	0.001343	-0.009645
13048	2	-0.007671	-0.085180	9.889495	0.016325	-0.011390	0.077158	0.999953	0.000222	0.001357	-0.009627
13049	2	0.014625	-0.085640	9.849000	0.038428	-0.012499	0.036613	0.999953	0.000238	0.001336	-0.009626
13050	2	-0.000989	-0.081295	9.861589	0.022656	-0.007861	0.049207	0.999953	0.000233	0.001328	-0.009618
13051	2	0.010971	-0.090263	9.862930	0.034369	-0.017068	0.050587	0.999953	0.000240	0.001328	-0.009631
13052	2	0.002527	-0.073943	9.879798	0.026233	-0.000650	0.067353	0.999953	0.000252	0.001324	-0.009621
13053	2	0.011008	-0.085725	9.895084	0.034479	-0.012567	0.082706	0.999953	0.000249	0.001324	-0.009610
13054	2	0.010317	-0.092823	9.862907	0.033474	-0.019877	0.050585	0.999953	0.000251	0.001314	-0.009602
13055	2	-0.013629	-0.071508	9.892374	0.009871	0.002114	0.079949	0.999953	0.000249	0.001309	-0.009617
13056	2	0.013825	-0.085803	9.881115	0.037056	-0.012672	0.068733	0.999953	0.000239	0.001318	-0.009598
13057	2	0.001461	-0.078767	9.879761	0.024756	-0.005330	0.067355	0.999953	0.000240	0.001302	-0.009598
13058	2	0.008723	-0.067903	9.884040	0.032101	0.005507	0.071536	0.999953	0.000231	0.001304	-0.009596
13059	2	0.013193	-0.088754	9.881090	0.036160	-0.015489	0.068732	0.999953	0.000245	0.001301	-0.009602
13060	2	0.020413	-0.077709	9.885372	0.043511	-0.004649	0.072914	0.999953	0.000241	0.001295	-0.009611
13061	2	0.004174	-0.079601	9.865789	0.027037	-0.006358	0.053385	0.999953	0.000243	0.001286	-0.009602
13062	2	0.012661	-0.091561	9.881065	0.035266	-0.018289	0.068730	0.999953	0.000233	0.001289	-0.009602
13063	2	0.019891	-0.080758	9.885349	0.042618	-0.007455	0.072917	0.999953	0.000229	0.001276	-0.009619
13064	2	0.000256	-0.085522	9.879705	0.022667	-0.011861	0.067355	0.999953	0.000232	0.001267	-0.009619
13065	2	-0.004653	-0.066429	9.882652	0.018024	0.007263	0.070170	0.999953	0.000237	0.001265	-0.009618
13066	2	-0.001559	-0.064406	9.868706	0.021208	0.009046	0.056202	0.999953	0.000240	0.001275	-0.009639
13067	2	-0.005189	-0.068047	9.882641	0.017436	0.005399	0.070172	0.999953	0.000255	0.001255	-0.009639
13068	2	0.006900	-0.076855	9.883976	0.029136	-0.003833	0.071546	0.999953	0.000260	0.001253	-0.009637
13069	2	0.038417	-0.082068	9.890947	0.060486	-0.009607	0.078485	0.999953	0.000256	0.001247	-0.009636
13070	2	0.029502	-0.072100	9.875662	0.051673	0.000476	0.063147	0.999953	0.000255	0.001248	-0.009644
13071	2	0.021995	-0.085009	9.871352	0.043714	-0.012216	0.058951	0.999953	0.000246	0.001227	-0.009647
13072	2	-0.005229	-0.101662	9.861398	0.016103	-0.028356	0.049183	0.999953	0.000249	0.001243	-0.009651
13073	2	-0.033310	-0.089410	9.872651	-0.011652	-0.015398	0.060406	0.999952	0.000237	0.001233	-0.009668
13074	2	-0.018643	-0.066610	9.881256	0.003387	0.007184	0.068807	0.999953	0.000248	0.001234	-0.009642
13075	2	-0.015486	-0.064551	9.867313	0.006576	0.008975	0.054842	0.999953	0.000247	0.001236	-0.009648
13076	2	0.015927	-0.069834	9.874287	0.037919	0.003175	0.061786	0.999953	0.000245	0.001236	-0.009646
13077	2	0.032509	-0.098800	9.872640	0.053928	-0.026138	0.060319	0.999953	0.000249	0.001234	-0.009635
13078	2	0.025239	-0.105485	9.900504	0.046660	-0.032527	0.088247	0.999953	0.000250	0.001243	-0.009640
13079	2	0.019663	-0.092566	9.871289	0.041351	-0.019706	0.058949	0.999953	0.000247	0.001243	-0.009629
13080	2	0.007336	-0.085412	9.869947	0.029073	-0.012323	0.057581	0.999953	0.000250	0.001234	-0.009628
13081	2	-0.013048	-0.061054	9.885523	0.009003	0.012402	0.073021	0.999953	0.000261	0.001224	-0.009637
13082	2	0.014582	-0.075229	9.874249	0.036161	-0.002443	0.061793	0.999953	0.000256	0.001217	-0.009628
13083	2	0.005560	-0.065203	9.858976	0.027384	0.007675	0.046464	0.999953	0.000258	0.001232	-0.009623
13084	2	-0.004491	-0.103776	9.879529	0.016730	-0.030523	0.067327	0.999953	0.000254	0.001226	-0.009623
13085	2	-0.001152	-0.101825	9.865586	0.019923	-0.028720	0.053362	0.999953	0.000257	0.001217	-0.009623
13086	2	0.029144	-0.084264	9.861619	0.050454	-0.011763	0.049198	0.999953	0.000253	0.001217	-0.009615
13087	2	0.029447	-0.079245	9.893799	0.050855	-0.006426	0.081340	0.999953	0.000248	0.001210	-0.009606
13088	2	0.035613	-0.045355	9.887180	0.057439	0.027169	0.074457	0.999953	0.000265	0.001196	-0.009606
13089	2	0.004886	-0.064833	9.891127	0.026308	0.008355	0.078615	0.999953	0.000243	0.001205	-0.009620
13090	2	-0.011439	-0.066794	9.871532	0.009851	0.006759	0.059070	0.999953	0.000246	0.001190	-0.009637
13091	2	0.001769	-0.098630	9.883784	0.022308	-0.025310	0.071532	0.999953	0.000251	0.001188	-0.009636
13092	2	-0.006007	-0.111292	9.879447	0.014326	-0.037973	0.067304	0.999953	0.000258	0.001194	-0.009632
13093	2	0.012124	-0.085535	9.874168	0.032908	-0.012713	0.061796	0.999953	0.000261	0.001186	-0.009630
